Id,have_youMentalHealthBenefits,Country,Mental_Consequences,isCompany_Technical,discuss_Family,isConsequenceSerious,Age,isSelfEmployed,have_you_PhysicalHealthConversations,isAnonymous,have_you_MentalHealthConversations,have_you_seeked_MentalHealthHelp,feel_Recovering,isPart_of_MentalHealthProgram,know_you_MentalCareOptions,isMental_asGoodas_Physical,isMentalIllness_family,discuss_Peers,iswork_disturbed,Physical_Consequences,istreatment_required,Additional_Data,isWork_Remote,Approx_Acquaintances,Gender
752,Don't know,1,Maybe,1,Some of them,0,37,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,1,Some of them,Sometimes,No,1,,0,100-500,Male
805,No,1,Yes,1,Some of them,1,28,0,No,Don't know,No,No,Somewhat difficult,No,Yes,No,0,Some of them,Sometimes,Maybe,1,,0,26-100,Female (trans)
409,No,29,Yes,1,No,0,30,0,No,Don't know,No,No,Don't know,No,No,Don't know,1,No,,Maybe,0,,0,500-1000,female
1251,No,20,No,0,Yes,0,36,0,Yes,Don't know,No,No,Somewhat easy,No,Yes,Yes,1,Some of them,Often,No,1,,0,100-500,Male
772,Don't know,3,Maybe,0,Some of them,0,32,0,Yes,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,0,Some of them,,No,0,,0,More than 1000,Male
288,No,1,No,1,No,1,38,0,No,Don't know,No,No,Don't know,No,Yes,Don't know,0,Some of them,Sometimes,Maybe,1,The form of mental health problem that I suffer is anxiety.,0,1-5,Female
524,Don't know,1,Maybe,1,Yes,0,36,1,Yes,Yes,No,No,Somewhat difficult,Don't know,Yes,Yes,1,Some of them,Sometimes,No,1,,1,1-5,M
157,Don't know,1,Yes,0,Yes,0,26,0,Maybe,Don't know,No,No,Don't know,No,Not sure,No,0,Some of them,Often,Maybe,0,,0,26-100,male
337,Yes,1,Maybe,1,Some of them,0,29,1,No,Don't know,No,No,Very easy,Don't know,Not sure,Don't know,0,Some of them,Sometimes,Maybe,0,,0,More than 1000,F
496,Yes,1,Yes,0,No,1,36,0,No,Don't know,No,No,Somewhat difficult,No,Not sure,No,0,Some of them,Sometimes,Maybe,1,Stigma is the worst. People first language is a small step but we can't get that right.,0,More than 1000,m
46,Don't know,3,No,1,Yes,0,28,0,Yes,Don't know,Maybe,No,Don't know,No,Not sure,Don't know,0,Some of them,,Maybe,0,,0,26-100,Male
1135,No,3,Maybe,0,Yes,0,27,0,Maybe,Yes,Maybe,No,Somewhat easy,No,No,No,0,Yes,Sometimes,No,1,suffer from CR-PTSD so all answered based on that,0,More than 1000,Male
462,No,1,Yes,1,No,0,28,0,No,Don't know,No,No,Somewhat easy,No,Yes,Don't know,0,Some of them,Sometimes,Maybe,0,,1,6-25,Make
439,Yes,1,No,1,Yes,0,29,0,Maybe,Yes,Maybe,Yes,Somewhat easy,Yes,Yes,Yes,1,Yes,Rarely,No,1,,1,1-5,Male
177,Yes,1,No,1,Yes,1,32,0,No,Yes,No,Don't know,Very easy,Don't know,Not sure,Yes,0,Yes,Often,No,1,I am not sure about my company's healthcare because I've opted out of it and I'm covered under another policy.I currently work at a great company though in past jobs I don't think I would have felt comfortable talking about mental health at all.,1,6-25,Female
916,No,1,Maybe,1,Some of them,0,30,1,Maybe,Yes,Maybe,No,Somewhat easy,No,Yes,Don't know,0,Some of them,Never,Maybe,0,,1,1-5,Male
1001,Don't know,1,Maybe,1,Yes,0,42,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,1,Some of them,Sometimes,No,1,,1,6-25,male
424,Yes,1,Maybe,0,No,0,28,0,No,Don't know,No,Don't know,Don't know,No,Yes,Don't know,0,No,Rarely,No,1,,0,More than 1000,Female
325,Don't know,1,Maybe,1,No,0,25,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,0,No,,No,0,,0,More than 1000,m
350,Don't know,26,Maybe,0,Yes,0,29,0,Maybe,Don't know,Maybe,No,Don't know,No,No,Don't know,0,Yes,Often,No,0,In Belgium we have all medical care so perhaps some question are not relevant,0,6-25,Male
447,Yes,1,Yes,1,Some of them,1,26,0,No,Don't know,No,No,Somewhat difficult,No,Yes,No,0,Some of them,Sometimes,Maybe,1,,0,100-500,F
17,Yes,1,Maybe,1,Yes,0,32,,No,Don't know,No,Don't know,Don't know,No,Yes,No,0,Some of them,Sometimes,No,1,,0,6-25,Male
1093,Yes,1,Yes,1,No,0,25,0,No,Yes,No,Don't know,Don't know,Yes,Yes,Yes,0,No,Sometimes,No,1,,0,More than 1000,M
1084,Yes,3,Maybe,0,Some of them,0,32,0,Maybe,Yes,No,Yes,Somewhat easy,Yes,Yes,No,1,Some of them,Sometimes,Maybe,1,,0,1-5,male
1169,Yes,1,Maybe,1,No,0,32,0,No,Don't know,No,Don't know,Don't know,No,Yes,No,0,Some of them,Sometimes,No,1,,0,More than 1000,Female
345,Yes,1,No,1,Yes,0,25,0,No,Yes,No,No,Don't know,No,Yes,Don't know,1,Some of them,Sometimes,No,1,,0,26-100,F
1041,Yes,1,No,1,Yes,0,33,0,No,Yes,No,Yes,Don't know,Don't know,No,Yes,0,Some of them,,No,0,,1,6-25,Male
313,Yes,1,Yes,1,No,0,26,0,No,Don't know,No,Don't know,Don't know,No,Not sure,No,1,No,Sometimes,No,1,,0,More than 1000,Male
700,Yes,1,Maybe,0,Yes,0,30,0,No,Don't know,No,Don't know,Don't know,No,No,Don't know,0,Some of them,,No,0,,0,100-500,M
451,Yes,1,Yes,1,Some of them,0,40,0,Maybe,Yes,No,Don't know,Don't know,Yes,Yes,Yes,1,No,Never,Maybe,0,,0,More than 1000,Genderqueer
170,Yes,3,No,1,Yes,0,26,0,No,Yes,No,Don't know,Somewhat easy,Don't know,Yes,Don't know,0,Yes,Sometimes,No,1,My employer employs 17k people worldwide and my previous employer only 140 globally both have been very supportive and accommodating with my moderate depression and intense anxiety.,0,More than 1000,Male
1257,No,1,Yes,1,No,0,46,0,No,Don't know,No,No,Don't know,No,Yes,No,0,No,,No,0,,1,100-500,f
133,No,16,No,1,Yes,0,38,0,Yes,Yes,Maybe,No,Somewhat easy,No,Yes,No,0,Yes,,No,0,,1,26-100,Male
1063,Don't know,1,Maybe,1,No,0,25,0,Maybe,Don't know,No,No,Somewhat easy,No,No,Don't know,0,Some of them,Often,No,1,,1,6-25,Male
985,No,3,No,1,Yes,0,29,0,Yes,Don't know,No,No,Very easy,No,No,Yes,0,Yes,Sometimes,No,1,,1,6-25,Male
78,No,1,Yes,1,No,0,32,0,Yes,Don't know,No,No,Somewhat difficult,No,No,No,1,Some of them,Sometimes,No,1,,1,26-100,Male
945,Yes,1,Yes,1,No,0,39,0,No,Yes,No,No,Don't know,No,Yes,No,1,Some of them,Often,No,1,,0,26-100,Male
346,Don't know,1,No,0,Yes,0,23,0,Yes,Don't know,Maybe,No,Don't know,No,No,Don't know,1,Yes,Sometimes,No,1,YOU MAY WANT TO THROW OUT MY ENTRY.I answered all of these questions with the assumption that Attention Deficit Disorder is considered a mental illness and with ADD in mind.,0,100-500,Male
396,Don't know,3,Maybe,1,No,0,48,0,No,Don't know,No,No,Don't know,No,No,No,0,No,,Maybe,0,,0,26-100,M
389,Yes,22,Maybe,1,No,0,33,0,Yes,Yes,No,Yes,Don't know,No,Yes,Don't know,1,Some of them,Rarely,No,1,,0,More than 1000,Female
385,Yes,1,Maybe,1,Yes,0,27,0,No,Don't know,No,Don't know,Don't know,No,Yes,Don't know,1,No,Rarely,Maybe,1,,1,More than 1000,female
119,Don't know,1,No,1,Yes,0,35,0,Maybe,Don't know,Maybe,Don't know,Don't know,No,Not sure,Don't know,0,Some of them,,No,0,,1,26-100,Male
880,Don't know,1,Maybe,1,Some of them,0,29,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Yes,1,Some of them,Sometimes,No,1,,0,26-100,Male
892,Don't know,1,No,1,Yes,0,29,0,No,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,1,Some of them,,No,0,,0,100-500,m
229,No,3,Maybe,1,Some of them,0,26,1,Maybe,Don't know,No,No,Don't know,No,Yes,Yes,0,Some of them,Sometimes,No,1,,0,1-5,male
1064,No,11,Maybe,1,Yes,0,24,0,No,Don't know,No,No,Somewhat easy,No,No,Don't know,1,Yes,Sometimes,No,1,Thank you this is very important.,0,6-25,male
21,No,1,No,1,Some of them,0,31,1,Maybe,Yes,No,No,Somewhat difficult,No,No,Yes,0,Some of them,Never,No,0,,1,1-5,male
1182,Yes,1,Maybe,0,Yes,1,72,0,No,Don't know,No,Yes,Somewhat easy,Don't know,Not sure,Don't know,1,Some of them,Never,Maybe,1,,1,500-1000,Female
789,Yes,8,No,1,Some of them,0,39,0,Maybe,Yes,No,Yes,Somewhat easy,Yes,Yes,Yes,0,Some of them,Never,No,1,,0,More than 1000,m
250,Don't know,1,Maybe,0,Some of them,0,23,0,Yes,Yes,No,Don't know,Somewhat easy,No,No,Yes,1,Some of them,Sometimes,No,1,,1,26-100,Male
243,No,20,Maybe,1,Yes,0,25,0,Yes,Yes,No,No,Somewhat difficult,No,No,No,0,Some of them,,No,0,,0,6-25,Male
1234,Don't know,3,Yes,0,No,0,24,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,0,No,Sometimes,Maybe,1,i'm in a country with social health care so my options are not dependant on my employer. this makes a few of the early questions less relevant than they would be for a resident of the US.,0,6-25,"ostensibly male, unsure what that really means"
35,No,1,No,1,Yes,0,27,0,Maybe,Don't know,Maybe,No,Very easy,No,Yes,Don't know,0,Yes,Rarely,No,1,,0,6-25,Male
980,No,1,Maybe,1,Yes,0,40,0,Maybe,Don't know,No,No,Don't know,No,No,No,1,Some of them,Sometimes,Maybe,1,,1,1-5,Male
671,Don't know,1,Maybe,1,No,0,23,0,Maybe,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,1,No,Sometimes,No,0,,0,6-25,Male
507,Yes,3,No,1,Yes,0,32,0,Maybe,Don't know,Maybe,No,Don't know,No,No,Yes,1,Yes,Sometimes,No,1,,1,6-25,male
712,Don't know,1,No,1,Yes,0,30,0,Maybe,Don't know,No,Don't know,Very easy,No,No,Don't know,1,Some of them,Never,No,0,,0,100-500,male
1012,Yes,1,Yes,0,Some of them,1,24,0,No,Don't know,No,Don't know,Somewhat difficult,No,Yes,No,1,Some of them,Sometimes,Maybe,0,,0,More than 1000,Female
109,Yes,1,Maybe,1,Yes,0,32,0,Maybe,Yes,No,Yes,Somewhat difficult,Yes,No,Yes,0,Some of them,Sometimes,No,1,,0,26-100,Male
379,Yes,1,Maybe,1,No,0,26,0,No,Yes,No,Yes,Don't know,No,Yes,Don't know,1,No,Never,No,1,,0,More than 1000,F
614,Yes,1,Yes,1,No,0,29,0,No,Don't know,No,No,Very easy,No,No,Don't know,0,Some of them,Rarely,Maybe,0,,0,More than 1000,Male
604,Yes,1,Maybe,1,No,0,27,0,Maybe,Yes,No,Don't know,Don't know,Don't know,Not sure,No,0,No,,Maybe,0,,0,More than 1000,male
627,No,1,No,1,Some of them,0,34,1,No,Yes,No,No,Somewhat easy,No,Yes,No,1,Some of them,Sometimes,No,1,thanks for what you're doing. FYI these questions dont quite work for entrepreneurs where employer == cofounders / sr mgmt / me,0,6-25,male
660,Yes,8,No,1,Some of them,0,20,0,Maybe,Yes,No,Yes,Somewhat easy,Yes,Yes,Yes,0,Some of them,Rarely,No,0,,0,More than 1000,F
582,Yes,2,Maybe,0,No,1,29,0,Maybe,Yes,No,Yes,Somewhat difficult,Yes,Not sure,Don't know,0,Some of them,Never,No,1,For clarity I work at a casino.,0,More than 1000,Male
171,Don't know,3,Maybe,1,Yes,0,31,1,Maybe,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,Often,No,1,,0,6-25,Male
677,Don't know,1,Yes,1,No,0,29,0,No,Don't know,No,No,Don't know,No,No,Don't know,1,No,Rarely,No,1,,0,6-25,Female
238,Yes,1,No,0,Some of them,0,37,0,Maybe,Yes,No,Yes,Somewhat easy,Yes,Yes,Yes,1,Some of them,Sometimes,No,1,,0,More than 1000,F
824,Yes,1,No,1,Yes,0,43,0,Maybe,Don't know,No,Yes,Don't know,Yes,No,Don't know,0,Some of them,,No,0,,0,More than 1000,M
936,Don't know,1,Yes,1,No,0,42,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,0,No,Often,Maybe,1,,0,6-25,Male
1235,Yes,2,Maybe,1,Some of them,0,23,0,No,Don't know,No,Don't know,Don't know,Yes,Yes,Don't know,0,Yes,Often,No,1,,0,26-100,Male
321,Yes,1,Yes,1,Some of them,0,29,0,Maybe,Don't know,No,Don't know,Don't know,No,No,No,0,Some of them,Sometimes,No,1,,0,More than 1000,Male
979,No,3,Maybe,1,Yes,0,28,0,No,Don't know,No,No,Somewhat easy,No,No,No,1,Yes,Often,Maybe,1,,0,26-100,Male
1114,Yes,1,Maybe,0,Some of them,0,40,0,Maybe,Don't know,No,Don't know,Somewhat easy,Don't know,Not sure,Don't know,0,Some of them,,No,0,,0,More than 1000,m
155,Don't know,1,Maybe,0,Some of them,0,25,0,Maybe,Don't know,No,Don't know,Somewhat difficult,No,No,No,1,Some of them,Sometimes,No,1,,0,26-100,Male
624,Don't know,1,No,1,Some of them,0,31,0,No,Don't know,No,No,Don't know,No,No,Don't know,1,Some of them,Sometimes,No,1,,0,100-500,Female
138,Don't know,1,Maybe,1,No,0,29,0,No,Don't know,No,Don't know,Somewhat easy,No,No,Don't know,0,Some of them,,No,0,,0,6-25,Female
125,Yes,1,Yes,1,No,0,27,0,Yes,Yes,No,Yes,Don't know,Yes,No,Don't know,1,Some of them,Never,No,0,,0,500-1000,Male
456,No,14,Maybe,1,Some of them,0,27,0,Maybe,Don't know,No,No,Somewhat easy,No,Yes,No,0,Some of them,Rarely,No,0,,0,6-25,Male
66,No,10,No,1,Yes,0,23,0,Maybe,Don't know,No,No,Very easy,No,Not sure,Yes,1,Some of them,Often,No,1,Thanks for doing this research.,1,1-5,Female
1108,Yes,1,Yes,1,No,0,33,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,Yes,Don't know,0,No,Often,No,1,,0,More than 1000,female
626,Yes,2,Yes,0,Some of them,0,37,0,Maybe,Don't know,No,No,Somewhat difficult,No,Yes,No,1,Some of them,Sometimes,Maybe,1,,0,100-500,Guy (-ish) ^_^
605,No,1,Maybe,1,Some of them,0,32,0,No,Don't know,No,No,Don't know,No,Yes,No,0,Some of them,Sometimes,Maybe,0,,0,100-500,Male
1019,Don't know,1,Yes,1,Some of them,1,25,0,Yes,Don't know,No,No,Somewhat easy,No,No,Don't know,0,Some of them,Rarely,No,0,My work is using my brain. I do it incredibly well.I make an effort to avoid diagnosis of anything mental health related because I am convinced it would only affect me negatively.,1,26-100,Male
930,Yes,1,Maybe,0,Yes,0,35,0,Maybe,Yes,No,Yes,Somewhat difficult,Yes,Not sure,Yes,1,Some of them,Sometimes,Maybe,1,* Small family business - YMMV.,0,6-25,Female
178,Yes,1,No,1,Yes,0,45,0,No,Yes,No,No,Somewhat difficult,No,No,Yes,0,Yes,Sometimes,No,1,In small startups it is very hard to keep mental health issues truly private no matter what management does.,0,1-5,F
1039,No,1,No,1,No,0,35,0,No,Don't know,No,No,Don't know,No,No,Don't know,0,No,,No,0,,1,6-25,Male
415,Don't know,1,Maybe,1,Yes,0,30,0,No,Don't know,No,Don't know,Somewhat easy,No,No,Don't know,1,Some of them,Often,No,0,,0,6-25,Male
100,No,2,Yes,0,No,1,26,0,Maybe,No,No,No,Very difficult,No,Yes,No,1,No,Sometimes,No,1,In my previous workplace which had mental health protections policies and access to counsellors my Director went so far as to say to me in somewhat casual conversation A woman was murdered across the street. At best though she was bipolar and at worst - who knowsI have bipolar disorder. I have zero faith that an organization with policies in place could appropriately handle mental health. I have even less faith that a workplace without the policies in place could appropriately handle mental health. I can only imagine it's worse in full tech environments.,0,26-100,female
830,Yes,1,Maybe,0,No,0,29,0,No,Yes,No,Yes,Very easy,No,Yes,Yes,1,Some of them,Sometimes,No,0,,1,More than 1000,Male
942,Yes,1,Maybe,1,Yes,0,31,0,No,Yes,No,Don't know,Somewhat easy,No,Yes,Yes,1,Some of them,Sometimes,No,1,,0,500-1000,F
334,No,25,Maybe,0,Some of them,0,29,0,Maybe,Don't know,Maybe,No,Don't know,No,Yes,No,0,Some of them,,Maybe,0,,1,6-25,m
114,Don't know,1,Maybe,1,No,0,28,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Don't know,0,Some of them,,No,0,,0,More than 1000,male
681,Yes,1,No,0,Yes,0,38,0,No,Don't know,No,Yes,Don't know,Yes,Yes,Don't know,0,Some of them,Sometimes,No,1,,0,More than 1000,Male
220,Yes,1,No,1,Yes,0,34,0,Maybe,Don't know,Maybe,No,Somewhat easy,No,No,Yes,0,Yes,,No,0,One of my coworkers has mental health issues and she's open about them (eg: my enjoyment of this project may be due to my recent change in meds). I believe the response has been generally supportive. We're a very small tight-knit company.,0,6-25,female
391,Yes,1,Maybe,0,No,0,40,0,No,Don't know,No,Don't know,Somewhat easy,Don't know,No,Don't know,1,No,Rarely,Maybe,1,,0,More than 1000,female
1153,Yes,3,No,0,Yes,0,34,0,Maybe,Yes,Maybe,Yes,Very easy,Yes,Yes,Yes,1,Some of them,Rarely,No,0,,0,26-100,Female
309,Yes,1,Maybe,1,Yes,0,27,0,Maybe,Don't know,No,Yes,Don't know,Yes,Not sure,Don't know,0,Some of them,Sometimes,No,0,The thought of going through my employer directly to get help is fucking scary.Getting help is the hardest part of getting help.,0,100-500,Male
1096,Don't know,1,No,1,Yes,0,24,0,Yes,Don't know,Maybe,No,Very easy,No,No,Yes,1,Yes,Rarely,No,1,,1,6-25,Male
1173,No,3,Maybe,1,Yes,1,23,0,Yes,Don't know,Yes,No,Very difficult,No,No,No,0,Yes,Sometimes,No,1,I burnt out this year. I worked too much had too much pressure on myself from being the sole developer on a delayed project that seemed to grow in size with each week it was delayed by and worried about money a lot.I became depressed and anxious and had trouble eating sleeping and generally being myself. As my depression worsened I was regularly late for work couldn't perform as well as I should and became irritable with my colleagues.My employers response after a while was to send me private messages complaining about my lateness which only worsened the situation. I was prescribed 3 weeks off work by my doctor which my employer agreed to only to come back after to find I had been on 'statutory pay' which was roughly half of what I was expecting and was not enough to cover my rent bills AND food. This made me worse and sent me into another depression until I eventually admitted defeat gave up working and left the company. It took me months to recover and I'm now left (over 6 months after this all started) recovering from the fallout I created leaving employment with hardly any money to my name.I had previously been told by my employer that I was too young to burn out and (stupidly) trusted them. I did not feel comfortable discussing my problems with my employer because each time I was met with an attitude that I had to get myself together and ultimately given the amount of employees before me who had left the company by being fired after an altercation with the employer left me with no option but to hide it from them so I too wouldn't be fired.,0,1-5,Male
527,No,27,Yes,1,No,1,51,0,No,No,No,No,Somewhat difficult,Yes,Yes,Don't know,0,No,Sometimes,Yes,1,,1,26-100,Male
989,Yes,42,Yes,1,Yes,1,8,1,Yes,Yes,Yes,Yes,Very easy,Yes,Yes,Yes,1,Yes,Often,Yes,1, ,1,1-5,A little about you
245,Yes,1,Yes,1,No,1,40,0,Maybe,Yes,No,Yes,Don't know,Yes,Yes,No,0,No,Sometimes,Maybe,1,I have only discussed my mental illness with close family members. I feel completely uncomfortable discussing with anyone at my place of employment as I am concerned it would have negative consequences.,1,More than 1000,M
685,Don't know,19,Yes,1,No,0,23,0,No,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,1,No,Sometimes,Maybe,1,,0,More than 1000,Female
518,Yes,11,Yes,1,Some of them,0,33,0,Maybe,Yes,No,No,Very easy,No,Yes,No,0,Some of them,Sometimes,Yes,1,,0,6-25,Male
1021,Yes,1,Maybe,0,Some of them,1,30,0,No,Yes,No,Yes,Somewhat easy,Yes,Yes,No,1,Some of them,Sometimes,Maybe,1,,0,500-1000,Female
799,Don't know,1,Maybe,1,No,0,35,0,Maybe,Don't know,No,Don't know,Very easy,Don't know,No,Yes,0,Some of them,Sometimes,No,1,It might be safe to talk about it where I am now but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity but I try to make up / cover up for it instead of being open about it.,1,100-500,female
394,No,1,Yes,0,No,1,24,0,Maybe,No,No,No,Very difficult,No,No,No,1,No,,Maybe,0,,0,500-1000,female
640,Yes,11,No,1,Yes,0,36,0,Maybe,Yes,Maybe,No,Very easy,No,Yes,Yes,0,Some of them,,No,0,,0,26-100,Male
104,Yes,1,No,1,Yes,0,29,0,No,Don't know,No,Don't know,Somewhat easy,Yes,Not sure,Don't know,0,Some of them,Never,No,0,,0,More than 1000,Male
871,Don't know,3,Maybe,1,Some of them,1,32,0,Yes,Don't know,No,No,Somewhat difficult,No,No,Don't know,1,Some of them,Sometimes,No,1,,0,100-500,Female
959,Don't know,3,No,1,Yes,0,33,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,,No,0,,0,More than 1000,M
904,No,1,No,1,Some of them,0,51,1,Maybe,Yes,Maybe,No,Somewhat difficult,No,Yes,Don't know,0,Some of them,Never,No,0,,0,1-5,m
51,Don't know,1,No,1,Yes,0,33,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,,No,0,,1,100-500,Male
602,Yes,1,Yes,0,No,0,33,0,No,Yes,No,No,Somewhat difficult,No,Not sure,No,1,No,Sometimes,Yes,1,,0,100-500,Male
354,Yes,22,No,1,Yes,0,25,0,No,Don't know,No,No,Somewhat easy,Yes,Yes,No,1,Some of them,Sometimes,No,0,,0,6-25,Female
1177,No,1,No,1,Yes,1,29,0,Yes,Don't know,No,Don't know,Don't know,No,No,No,0,Some of them,Never,No,0,,0,26-100,Male
460,Don't know,3,No,1,Yes,0,29,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,No,Yes,0,Some of them,,No,0,,0,26-100,Male
22,Yes,1,Maybe,1,Yes,0,46,0,Maybe,Don't know,No,No,Don't know,No,Yes,No,0,Some of them,Often,No,1,,1,26-100,Male
374,Don't know,1,Yes,1,No,0,21,0,Yes,Don't know,No,No,Somewhat easy,Don't know,Not sure,Don't know,1,Some of them,Rarely,No,1,,0,26-100,F
538,Don't know,3,Maybe,1,Some of them,0,27,0,No,Don't know,No,No,Don't know,No,No,Don't know,0,Some of them,Never,Maybe,0,,0,6-25,Male
218,Yes,1,Maybe,0,No,0,29,0,No,Don't know,No,Don't know,Somewhat difficult,No,No,Don't know,0,Some of them,Never,No,1,,0,500-1000,F
585,Don't know,1,Maybe,0,Yes,0,40,0,Maybe,Don't know,Maybe,No,Somewhat easy,No,Not sure,Don't know,0,Yes,Never,Maybe,0,,0,26-100,Female
761,Yes,1,Maybe,0,Some of them,0,37,0,Maybe,Don't know,No,Yes,Don't know,Yes,Yes,Yes,1,Yes,Rarely,Maybe,1,,0,26-100,Female
1097,Yes,1,Maybe,1,Some of them,1,40,0,Maybe,Don't know,No,Don't know,Somewhat difficult,Yes,Not sure,Don't know,1,Some of them,Sometimes,No,1,Really manager dependent. I have had managers who work with my strengths and others who want my to work on my weaknesses which are directly tied to my mental issues. ,0,More than 1000,male
815,Don't know,1,Yes,1,No,0,39,0,Yes,Don't know,No,Don't know,Don't know,No,Not sure,Don't know,0,No,Sometimes,No,0,,0,26-100,Female
414,Don't know,1,No,1,Some of them,0,26,0,No,Don't know,No,Don't know,Somewhat difficult,Don't know,Not sure,Yes,0,Some of them,Sometimes,No,1,,1,100-500,F
205,Don't know,3,Yes,1,No,1,32,0,No,Don't know,No,No,Somewhat difficult,No,Not sure,No,1,No,Sometimes,Maybe,1,I've answered 'Yes' on remote working but 50% is the maximum time we're allowed.The branch of the company I work for doesn't offer any medical benefits. It's not as common in the UK as we have the NHS for the moment. There are international branches that may so I've answered 'Don't know'.,1,100-500,Male
1015,Don't know,32,Maybe,1,Yes,0,23,0,Yes,Yes,Maybe,No,Very easy,No,Not sure,Don't know,0,Some of them,,No,0,,0,100-500,Male
497,Don't know,1,Yes,1,No,1,25,1,Maybe,Yes,No,No,Somewhat difficult,No,Not sure,No,1,Some of them,Often,No,1,,1,1-5,female
516,Yes,1,No,1,Yes,0,46,0,Maybe,Yes,No,Yes,Don't know,Yes,Not sure,Yes,0,Some of them,Rarely,No,1,,1,500-1000,Male
702,Yes,1,Maybe,1,Yes,0,37,0,No,Yes,No,Don't know,Don't know,Don't know,Yes,Don't know,1,Yes,Sometimes,No,1,,0,100-500,male
676,No,19,Maybe,1,Yes,0,22,0,Maybe,Don't know,Maybe,No,Don't know,No,No,Don't know,0,Some of them,,Maybe,0,,0,26-100,Male
375,Yes,1,Maybe,1,Some of them,0,45,0,Maybe,Don't know,No,Don't know,Don't know,Don't know,Yes,Don't know,0,No,Never,No,1,,1,26-100,M
185,Yes,1,Yes,1,No,0,37,0,Yes,Don't know,Maybe,No,Don't know,No,No,No,0,Some of them,,No,0,,1,500-1000,male
404,Don't know,11,Maybe,1,Some of them,0,29,0,Maybe,Don't know,Maybe,No,Very easy,No,No,Don't know,1,Some of them,Sometimes,No,1,,0,26-100,male
706,Don't know,1,Yes,1,No,0,26,0,No,Don't know,No,No,Don't know,No,Not sure,No,0,Some of them,Never,Yes,0,,0,26-100,Male
841,No,3,No,1,Yes,1,36,1,Maybe,Don't know,No,No,Somewhat difficult,No,No,Don't know,0,Yes,Sometimes,No,0,,1,6-25,male
401,Yes,1,Maybe,1,No,0,28,0,Maybe,Don't know,No,No,Don't know,No,Yes,No,1,Some of them,Sometimes,No,1,,0,26-100,Male
794,Don't know,1,Yes,1,Some of them,1,22,0,Maybe,Don't know,No,Don't know,Very difficult,Don't know,Not sure,No,1,Some of them,Sometimes,Maybe,1,,0,More than 1000,Female
991,Yes,3,No,1,Yes,0,19,0,No,Don't know,No,Yes,Very easy,No,No,Yes,0,Yes,,No,0,,0,6-25,Male
441,Yes,1,Maybe,1,No,0,36,0,No,Don't know,No,Don't know,Somewhat easy,Yes,No,Don't know,0,No,Rarely,No,0,,1,More than 1000,Male
132,Don't know,1,No,1,Yes,0,27,0,Maybe,Don't know,Maybe,Don't know,Don't know,Don't know,Not sure,Don't know,0,Yes,Never,No,0,,0,26-100,Male
745,Don't know,1,No,1,Some of them,0,30,1,Yes,Don't know,No,Don't know,Don't know,Don't know,Not sure,Don't know,0,Some of them,Sometimes,No,1,,1,26-100,Male
173,Don't know,1,Maybe,1,Yes,0,23,0,Maybe,Don't know,No,Don't know,Don't know,No,No,Yes,0,Some of them,,Maybe,0,,0,6-25,Female
690,Yes,2,Maybe,1,Some of them,0,23,0,No,Don't know,No,No,Somewhat easy,No,No,Don't know,0,Some of them,Sometimes,Maybe,1,,0,6-25,male
428,Yes,1,No,0,No,0,23,0,Yes,Don't know,No,No,Don't know,No,No,Don't know,0,Yes,,No,0,,0,More than 1000,Male
846,Don't know,1,Maybe,1,No,0,34,0,No,Yes,No,Don't know,Don't know,Yes,No,Don't know,0,Some of them,Sometimes,No,1,At a previous employer I witness a bad thing happen to a coworker with mental health issues get swept under the rug... :(,0,100-500,M
1238,Yes,1,Yes,0,Yes,1,28,0,No,Yes,No,Yes,Somewhat easy,Yes,Yes,No,1,Some of them,Often,Maybe,1,,0,More than 1000,Male
1081,Don't know,7,No,1,Yes,0,29,0,No,Don't know,Maybe,Yes,Very difficult,Don't know,Not sure,Yes,1,Yes,Often,Maybe,1,Autism is a bitch for those living with it and living it. For the past years I've really been working hard to get myself (known) in the community. The people in the community that know can be counted on one hand. In general I'm not telling anyway unless it really matters and it would be a gain in some way or the other. Not because I don't trust the community members close to me but because I don't want to be that guy. And IMHO it doesn't and shouldn't matter but sadly some people are funky about that. Yet sometimes I wan't to tell everyone what I've been through and share my lessons learned.,0,1-5,Male
